,resultId,raceId,driverId,constructorId,grid,positionOrder,points,laps,time,milliseconds,rank,fastestLapTime,fastestLapSpeed,statusId,driverRef,dob,constructorRef,status,constructorPoints,avgPit,circuitRef
22189,15917,644,341,187,12,6,0.0,76,,,,,,6,surtees,1934-02-11,mclaren-ford,Gearbox,12.0,,jarama
22190,15918,644,356,34,1,7,0.0,61,,,,,,5,jack_brabham,1926-04-02,brabham,Engine,9.0,,jarama
22191,15919,644,243,34,17,8,0.0,43,,,,,,5,stommelen,1943-07-11,brabham,Engine,9.0,,jarama
22192,15920,644,280,82,9,9,0.0,33,,,,,,5,pescarolo,1942-09-25,matra,Engine,3.0,,jarama
22193,15921,644,306,82,4,10,0.0,31,,,,,,5,beltoise,1937-04-26,matra,Engine,3.0,,jarama
22194,15922,644,304,187,2,11,0.0,10,,,,,,80,hulme,1936-06-18,mclaren-ford,Ignition,12.0,,jarama
22195,15923,644,278,37,6,12,0.0,10,,,,,,5,amon,1943-07-20,march,Engine,13.0,,jarama
22196,15924,644,358,32,8,13,0.0,9,,,,,,80,rindt,1942-04-18,team_lotus,Ignition,5.0,,jarama
22197,15925,644,345,66,5,14,0.0,4,,,,,,54,rodriguez,1940-01-18,brm,Withdrew,0.0,,jarama
22198,15926,644,235,6,7,15,0.0,0,,,,,,3,ickx,1945-01-01,ferrari,Accident,0.0,,jarama
22199,15927,644,262,66,10,16,0.0,0,,,,,,3,oliver,1942-08-14,brm,Accident,0.0,,jarama
22200,15928,644,361,86,13,17,0.0,0,,,,,,54,courage,1942-05-27,tomaso,Withdrew,0.0,,jarama
22201,15929,644,333,198,0,18,0.0,0,,,,,,81,adamich,1941-10-03,mclaren-alfa_romeo,Did not qualify,0.0,,jarama
22202,15930,644,357,32,0,19,0.0,0,,,,,,81,miles,1943-06-14,team_lotus,Did not qualify,5.0,,jarama
22203,15931,644,346,37,0,20,0.0,0,,,,,,81,siffert,1936-07-07,march,Did not qualify,13.0,,jarama
22204,15932,644,352,66,0,21,0.0,0,,,,,,81,eaton,1945-11-12,brm,Did not qualify,0.0,,jarama
22205,15933,644,339,32,0,22,0.0,0,,,,,,81,roig,1932-10-29,team_lotus,Did not qualify,5.0,,jarama
22206,16403,668,289,180,6,1,9.0,90,0.0,8102100.0,,,,1,hill,1929-02-15,lotus-ford,Finished,18.0,,jarama
22207,16404,668,304,187,3,2,6.0,90,15.9,8118000.0,,,,1,hulme,1936-06-18,mclaren-ford,Finished,6.0,,jarama
22208,16405,668,312,195,13,3,4.0,89,,,,,,11,redman,1937-03-09,cooper-brm,+1 Lap,4.0,,jarama
22209,16406,668,375,195,12,4,3.0,89,,,,,,11,scarfiotti,1933-10-18,cooper-brm,+1 Lap,4.0,,jarama
22210,16407,668,306,196,5,5,2.0,81,,,,,,19,beltoise,1937-04-26,matra-ford,+9 Laps,3.0,,jarama
22211,16408,668,360,187,4,6,0.0,77,,,,,,44,mclaren,1937-08-30,mclaren-ford,Oil leak,6.0,,jarama
22212,16409,668,341,11,7,7,0.0,74,,,,,,6,surtees,1934-02-11,honda,Gearbox,0.0,,jarama
22213,16410,668,346,180,10,8,0.0,62,,,,,,7,siffert,1936-07-07,lotus-ford,Transmission,18.0,,jarama
22214,16411,668,278,6,1,9,0.0,57,,,,,,48,amon,1943-07-20,ferrari,Fuel pump,3.0,,jarama
22215,16412,668,361,66,11,10,0.0,52,,,,,,48,courage,1942-05-27,brm,Fuel pump,0.0,,jarama
22216,16413,668,345,66,2,11,0.0,27,,,,,,3,rodriguez,1940-01-18,brm,Accident,0.0,,jarama
22217,16414,668,235,6,8,12,0.0,13,,,,,,80,ickx,1945-01-01,ferrari,Ignition,3.0,,jarama
22218,16415,668,358,191,9,13,0.0,10,,,,,,51,rindt,1942-04-18,brabham-repco,Oil pressure,4.0,,jarama
22219,16416,668,356,191,0,14,0.0,0,,,,,,54,jack_brabham,1926-04-02,brabham-repco,Withdrew,4.0,,jarama
22220,12350,511,178,3,5,1,9.0,59,0.0,5676050.0,,,,1,jones,1946-11-02,williams,Finished,120.0,,watkins_glen
22221,12351,511,199,3,3,2,6.0,59,4.21,5680260.0,,,,1,reutemann,1942-04-12,williams,Finished,120.0,,watkins_glen
22222,12352,511,202,27,7,3,4.0,59,12.57,5688620.0,,,,1,pironi,1952-03-26,ligier,Finished,66.0,,watkins_glen
22223,12353,511,173,32,4,4,3.0,59,29.69,5705740.0,,,,1,angelis,1958-03-26,team_lotus,Finished,14.0,,watkins_glen
22224,12354,511,172,27,12,5,2.0,58,,,,,,11,laffite,1943-11-21,ligier,+1 Lap,66.0,,watkins_glen
22225,12355,511,207,32,11,6,1.0,58,,,,,,11,mario_andretti,1940-02-28,team_lotus,+1 Lap,14.0,,watkins_glen
22226,12356,511,163,4,6,7,0.0,58,,,,,,11,arnoux,1948-07-04,renault,+1 Lap,38.0,,watkins_glen
22227,12357,511,176,54,17,8,0.0,57,,,,,,12,surer,1951-09-18,ats,+2 Laps,0.0,,watkins_glen
22228,12358,511,211,3,15,9,0.0,57,,,,,,12,keegan,1955-02-26,williams,+2 Laps,120.0,,watkins_glen
22229,12359,511,177,56,14,10,0.0,57,,,,,,12,keke_rosberg,1948-12-06,fittipaldi,+2 Laps,11.0,,watkins_glen
22230,12360,511,222,6,23,11,0.0,56,,,,,,13,scheckter,1950-01-29,ferrari,+3 Laps,8.0,,watkins_glen
22231,12361,511,187,1,9,12,0.0,50,,,,,,19,watson,1946-05-04,mclaren,+9 Laps,11.0,,watkins_glen
22232,12362,511,203,6,18,13,0.0,49,,,,,,3,gilles_villeneuve,1950-01-18,ferrari,Accident,8.0,,watkins_glen
22233,12363,511,197,25,22,14,0.0,40,,,,,,62,jarier,1946-07-10,tyrrell,Not classified,12.0,,watkins_glen
22234,12364,511,200,21,24,15,0.0,36,,,,,,7,mass,1946-09-30,arrows,Transmission,11.0,,watkins_glen
22235,12365,511,152,51,1,16,0.0,31,,,,,,10,giacomelli,1952-09-10,alfa,Electrical,4.0,,watkins_glen
22236,12366,511,137,34,2,17,0.0,25,,,,,,20,piquet,1952-08-17,brabham,Spun off,55.0,,watkins_glen
22237,12367,511,212,34,8,18,0.0,20,,,,,,5,rebaque,1956-02-05,brabham,Engine,55.0,,watkins_glen
22238,12368,511,158,45,16,19,0.0,20,,,,,,22,cheever,1958-01-10,osella,Suspension,0.0,,watkins_glen
22239,12369,511,119,21,20,20,0.0,16,,,,,,20,patrese,1954-04-17,arrows,Spun off,11.0,,watkins_glen
22240,12370,511,136,57,25,21,0.0,16,,,,,,38,lammers,1956-06-02,ensign,Steering,0.0,,watkins_glen
22241,12371,511,224,56,19,22,0.0,15,,,,,,22,emerson_fittipaldi,1946-12-12,fittipaldi,Suspension,11.0,,watkins_glen
22242,12372,511,206,25,21,23,0.0,3,,,,,,20,daly,1953-03-11,tyrrell,Spun off,12.0,,watkins_glen
22243,12373,511,110,51,10,24,0.0,2,,,,,,3,cesaris,1959-05-31,alfa,Accident,4.0,,watkins_glen
22244,12374,511,117,1,13,25,0.0,0,,,,,,54,prost,1955-02-24,mclaren,Withdrew,11.0,,watkins_glen
22245,12375,511,191,25,0,26,0.0,0,,,,,,81,thackwell,1961-03-30,tyrrell,Did not qualify,12.0,,watkins_glen
22246,12376,511,209,3,0,27,0.0,0,,,,,,81,lees,1951-05-01,williams,Did not qualify,120.0,,watkins_glen
22247,12750,526,203,6,3,1,9.0,59,0.0,6737734.0,,,,1,gilles_villeneuve,1950-01-18,ferrari,Finished,113.0,,watkins_glen
22248,12751,526,163,4,7,2,6.0,59,48.787,6786521.0,,,,1,arnoux,1948-07-04,renault,Finished,26.0,,watkins_glen
22249,12752,526,202,25,10,3,4.0,59,53.199,6790933.0,,,,1,pironi,1952-03-26,tyrrell,Finished,28.0,,watkins_glen
22250,12753,526,173,58,20,4,3.0,59,,6828246.0,,,,1,angelis,1958-03-26,shadow,Finished,3.0,,watkins_glen
22251,12754,526,233,54,14,5,2.0,59,,6838993.0,,,,1,stuck,1951-01-01,ats,Finished,2.0,,watkins_glen
22252,12755,526,187,1,13,6,1.0,58,,,,,,11,watson,1946-05-04,mclaren,+1 Lap,15.0,,watkins_glen
22253,12756,526,224,56,23,7,0.0,54,,,,,,15,emerson_fittipaldi,1946-12-12,fittipaldi,+5 Laps,1.0,,watkins_glen
22254,12757,526,137,182,2,8,0.0,53,,,,,,7,piquet,1952-08-17,brabham-ford,Transmission,0.0,,watkins_glen
22255,12758,526,206,25,15,9,0.0,52,,,,,,20,daly,1953-03-11,tyrrell,Spun off,28.0,,watkins_glen
22256,12759,526,222,6,16,10,0.0,48,,,,,,27,scheckter,1950-01-29,ferrari,Tyre,113.0,,watkins_glen
22257,12760,526,119,21,19,11,0.0,44,,,,,,22,patrese,1954-04-17,arrows,Suspension,5.0,,watkins_glen
22258,12761,526,178,3,1,12,0.0,36,,,,,,36,jones,1946-11-02,williams,Wheel,75.0,,watkins_glen
22259,12762,526,176,57,21,13,0.0,32,,,,,,5,surer,1951-09-18,ensign,Engine,0.0,,watkins_glen
22260,12763,526,223,3,5,14,0.0,29,,,,,,3,regazzoni,1939-09-05,williams,Accident,75.0,,watkins_glen
22261,12764,526,217,182,9,15,0.0,25,,,,,,20,zunino,1949-04-13,brabham-ford,Spun off,0.0,,watkins_glen
22262,12765,526,219,4,8,16,0.0,24,,,,,,5,jabouille,1942-10-01,renault,Engine,26.0,,watkins_glen
22263,12766,526,177,59,12,17,0.0,20,,,,,,3,keke_rosberg,1948-12-06,wolf,Accident,0.0,,watkins_glen
22264,12767,526,175,1,22,18,0.0,20,,,,,,5,tambay,1949-06-25,mclaren,Engine,15.0,,watkins_glen
22265,12768,526,197,25,11,19,0.0,18,,,,,,3,jarier,1946-07-10,tyrrell,Accident,28.0,,watkins_glen
22266,12769,526,207,32,17,20,0.0,16,,,,,,6,mario_andretti,1940-02-28,team_lotus,Gearbox,39.0,,watkins_glen
22267,12770,526,199,32,6,21,0.0,6,,,,,,20,reutemann,1942-04-12,team_lotus,Spun off,39.0,,watkins_glen
22268,12771,526,172,27,4,22,0.0,3,,,,,,20,laffite,1943-11-21,ligier,Spun off,61.0,,watkins_glen
22269,12772,526,235,27,24,23,0.0,2,,,,,,20,ickx,1945-01-01,ligier,Spun off,61.0,,watkins_glen
22270,12773,526,152,51,18,24,0.0,0,,,,,,20,giacomelli,1952-09-10,alfa,Spun off,0.0,,watkins_glen
22271,12774,526,230,51,0,25,0.0,0,,,,,,81,brambilla,1937-11-11,alfa,Did not qualify,0.0,,watkins_glen
22272,12775,526,200,21,0,26,0.0,0,,,,,,81,mass,1946-09-30,arrows,Did not qualify,5.0,,watkins_glen
22273,12776,526,136,58,0,27,0.0,0,,,,,,81,lammers,1956-06-02,shadow,Did not qualify,3.0,,watkins_glen
22274,12777,526,212,62,0,28,0.0,0,,,,,,81,rebaque,1956-02-05,rebaque,Did not qualify,0.0,,watkins_glen
22275,12778,526,237,56,0,29,0.0,0,,,,,,81,ribeiro,1948-11-07,fittipaldi,Did not qualify,1.0,,watkins_glen
22276,12779,526,232,60,0,30,0.0,0,,,,,,81,merzario,1943-03-11,merzario,Did not qualify,0.0,,watkins_glen
22277,13196,541,199,6,2,1,9.0,59,0.0,6048800.0,,,,1,reutemann,1942-04-12,ferrari,Finished,49.0,,watkins_glen
22278,13197,541,178,3,3,2,6.0,59,19.739,6068539.0,,,,1,jones,1946-11-02,williams,Finished,11.0,,watkins_glen
22279,13198,541,222,59,11,3,4.0,59,45.701,6094501.0,,,,1,scheckter,1950-01-29,wolf,Finished,18.0,,watkins_glen
22280,13199,541,219,4,9,4,3.0,59,,6133807.0,,,,1,jabouille,1942-10-01,renault,Finished,3.0,,watkins_glen
22281,13200,541,224,56,13,5,2.0,59,,6136889.0,,,,1,emerson_fittipaldi,1946-12-12,fittipaldi,Finished,17.0,,watkins_glen
22282,13201,541,175,1,18,6,1.0,59,,6159010.0,,,,1,tambay,1949-06-25,mclaren,Finished,15.0,,watkins_glen
22283,13202,541,231,1,6,7,0.0,58,,,,,,11,hunt,1947-08-29,mclaren,+1 Lap,15.0,,watkins_glen
22284,13203,541,206,57,19,8,0.0,58,,,,,,11,daly,1953-03-11,ensign,+1 Lap,0.0,,watkins_glen
22285,13204,541,163,65,21,9,0.0,58,,,,,,11,arnoux,1948-07-04,martini,+1 Lap,0.0,,watkins_glen
22286,13205,541,202,25,16,10,0.0,58,,,,,,11,pironi,1952-03-26,tyrrell,+1 Lap,36.0,,watkins_glen
22287,13206,541,172,27,10,11,0.0,58,,,,,,11,laffite,1943-11-21,ligier,+1 Lap,19.0,,watkins_glen
22288,13207,541,249,59,20,12,0.0,58,,,,,,11,rahal,1953-01-10,wolf,+1 Lap,18.0,,watkins_glen
22289,13208,541,239,57,24,13,0.0,58,,,,,,11,lunger,1945-11-14,ensign,+1 Lap,0.0,,watkins_glen
22290,13209,541,223,58,17,14,0.0,56,,,,,,13,regazzoni,1939-09-05,shadow,+3 Laps,6.0,,watkins_glen
22291,13210,541,197,32,8,15,0.0,55,,,,,,60,jarier,1946-07-10,team_lotus,Out of fuel,86.0,,watkins_glen
22292,13211,541,243,21,22,16,0.0,54,,,,,,15,stommelen,1943-07-11,arrows,+5 Laps,8.0,,watkins_glen
22293,13212,541,232,60,26,17,0.0,46,,,,,,6,merzario,1943-03-11,merzario,Gearbox,0.0,,watkins_glen
22294,13213,541,247,54,25,18,0.0,43,,,,,,44,bleekemolen,1949-10-02,ats,Oil leak,0.0,,watkins_glen
22295,13214,541,182,34,5,19,0.0,28,,,,,,5,lauda,1949-02-22,brabham,Engine,53.0,,watkins_glen
22296,13215,541,207,32,1,20,0.0,27,,,,,,5,mario_andretti,1940-02-28,team_lotus,Engine,86.0,,watkins_glen
22297,13216,541,187,34,7,21,0.0,25,,,,,,5,watson,1946-05-04,brabham,Engine,53.0,,watkins_glen
22298,13217,541,221,25,12,22,0.0,23,,,,,,36,depailler,1944-08-09,tyrrell,Wheel,36.0,,watkins_glen
22299,13218,541,203,6,4,23,0.0,22,,,,,,5,gilles_villeneuve,1950-01-18,ferrari,Engine,49.0,,watkins_glen
22300,13219,541,177,54,15,24,0.0,21,,,,,,7,keke_rosberg,1948-12-06,ats,Transmission,0.0,,watkins_glen
22301,13220,541,233,58,14,25,0.0,1,,,,,,69,stuck,1951-01-01,shadow,Fuel system,6.0,,watkins_glen
22302,13221,541,212,32,23,26,0.0,0,,,,,,8,rebaque,1956-02-05,team_lotus,Clutch,86.0,,watkins_glen
22303,13222,541,213,63,0,27,0.0,0,,,,,,81,gabbiani,1957-01-02,surtees,Did not qualify,1.0,,watkins_glen
22304,13651,557,231,1,1,1,9.0,59,0.0,7103267.0,,,,1,hunt,1947-08-29,mclaren,Finished,47.0,,watkins_glen
22305,13652,557,207,32,4,2,6.0,59,,7105293.0,,,,1,mario_andretti,1940-02-28,team_lotus,Finished,62.0,,watkins_glen
22306,13653,557,222,59,9,3,4.0,59,,7182146.0,,,,1,scheckter,1950-01-29,wolf,Finished,46.0,,watkins_glen
22307,13654,557,182,6,7,4,3.0,59,,7203882.0,,,,1,lauda,1949-02-22,ferrari,Finished,89.0,,watkins_glen
22308,13655,557,223,57,19,5,2.0,59,,7211405.0,,,,1,regazzoni,1939-09-05,ensign,Finished,8.0,,watkins_glen
22309,13656,557,199,6,6,6,1.0,58,,,,,,11,reutemann,1942-04-12,ferrari,+1 Lap,89.0,,watkins_glen
22310,13657,557,172,27,10,7,0.0,58,,,,,,11,laffite,1943-11-21,ligier,+1 Lap,16.0,,watkins_glen
22311,13658,557,211,64,20,8,0.0,58,,,,,,11,keegan,1955-02-26,hesketh,+1 Lap,0.0,,watkins_glen
22312,13659,557,197,58,16,9,0.0,58,,,,,,11,jarier,1946-07-10,shadow,+1 Lap,17.0,,watkins_glen
22313,13660,557,239,1,17,10,0.0,57,,,,,,12,lunger,1945-11-14,mclaren,+2 Laps,47.0,,watkins_glen
22314,13661,557,246,63,25,11,0.0,57,,,,,,12,binder,1948-06-12,surtees,+2 Laps,5.0,,watkins_glen
22315,13662,557,187,34,3,12,0.0,57,,,,,,12,watson,1946-05-04,brabham,+2 Laps,27.0,,watkins_glen
22316,13663,557,224,56,18,13,0.0,57,,,,,,12,emerson_fittipaldi,1946-12-12,fittipaldi,+2 Laps,11.0,,watkins_glen
22317,13664,557,221,25,8,14,0.0,56,,,,,,13,depailler,1944-08-09,tyrrell,+3 Laps,17.0,,watkins_glen
22318,13665,557,237,37,23,15,0.0,56,,,,,,13,ribeiro,1948-11-07,march,+3 Laps,0.0,,watkins_glen
22319,13666,557,238,25,5,16,0.0,56,,,,,,13,peterson,1944-02-14,tyrrell,+3 Laps,17.0,,watkins_glen
22320,13667,557,270,64,22,17,0.0,55,,,,,,14,ashley,1947-10-26,hesketh,+4 Laps,0.0,,watkins_glen
22321,13668,557,258,37,24,18,0.0,55,,,,,,14,neve,1949-10-13,march,+4 Laps,0.0,,watkins_glen
22322,13669,557,230,63,11,19,0.0,54,,,,,,15,brambilla,1937-11-11,surtees,+5 Laps,5.0,,watkins_glen
22323,13670,557,219,4,14,20,0.0,30,,,,,,91,jabouille,1942-10-01,renault,Alternator,0.0,,watkins_glen
22324,13671,557,255,32,12,21,0.0,17,,,,,,3,nilsson,1948-11-20,team_lotus,Accident,62.0,,watkins_glen
22325,13672,557,233,34,2,22,0.0,14,,,,,,3,stuck,1951-01-01,brabham,Accident,27.0,,watkins_glen
22326,13673,557,251,37,21,23,0.0,10,,,,,,3,ian_scheckter,1947-08-22,march,Accident,0.0,,watkins_glen
22327,13674,557,200,1,15,24,0.0,8,,,,,,48,mass,1946-09-30,mclaren,Fuel pump,47.0,,watkins_glen
22328,13675,557,240,67,26,25,0.0,6,,,,,,3,ongais,1942-05-21,penske,Accident,1.0,,watkins_glen
22329,13676,557,178,58,13,26,0.0,3,,,,,,3,jones,1946-11-02,shadow,Accident,17.0,,watkins_glen
22330,13677,557,175,57,0,27,0.0,0,,,,,,81,tambay,1949-06-25,ensign,Did not qualify,8.0,,watkins_glen
22331,14109,574,231,1,1,1,9.0,59,0.0,6160742.0,,,,1,hunt,1947-08-29,mclaren,Finished,70.0,,watkins_glen
22332,14110,574,222,25,2,2,6.0,59,8.03,6168772.0,,,,1,scheckter,1950-01-29,tyrrell,Finished,65.0,,watkins_glen
22333,14111,574,182,6,5,3,4.0,59,,6223066.0,,,,1,lauda,1949-02-22,ferrari,Finished,81.0,,watkins_glen
22334,14112,574,200,1,17,4,3.0,59,,6223200.0,,,,1,mass,1946-09-30,mclaren,Finished,70.0,,watkins_glen
22335,14113,574,233,37,6,5,2.0,59,,6228720.0,,,,1,stuck,1951-01-01,march,Finished,19.0,,watkins_glen
22336,14114,574,187,67,8,6,1.0,59,,6228932.0,,,,1,watson,1946-05-04,penske,Finished,20.0,,watkins_glen
22337,14115,574,223,6,14,7,0.0,58,,,,,,11,regazzoni,1939-09-05,ferrari,+1 Lap,81.0,,watkins_glen
22338,14116,574,178,63,18,8,0.0,58,,,,,,11,jones,1946-11-02,surtees,+1 Lap,4.0,,watkins_glen
22339,14117,574,224,56,15,9,0.0,57,,,,,,12,emerson_fittipaldi,1946-12-12,fittipaldi,+2 Laps,3.0,,watkins_glen
22340,14118,574,197,58,16,10,0.0,57,,,,,,12,jarier,1946-07-10,shadow,+2 Laps,10.0,,watkins_glen
22341,14119,574,239,63,24,11,0.0,57,,,,,,12,lunger,1945-11-14,surtees,+2 Laps,4.0,,watkins_glen
22342,14120,574,237,64,22,12,0.0,57,,,,,,12,ribeiro,1948-11-07,hesketh,+2 Laps,0.0,,watkins_glen
22343,14121,574,229,64,21,13,0.0,54,,,,,,15,ertl,1948-08-31,hesketh,+5 Laps,0.0,,watkins_glen
22344,14122,574,286,59,23,14,0.0,54,,,,,,15,brown,1949-12-24,wolf,+5 Laps,0.0,,watkins_glen
22345,14123,574,280,63,26,15,0.0,48,,,,,,62,pescarolo,1942-09-25,surtees,Not classified,4.0,,watkins_glen
22346,14124,574,252,58,9,16,0.0,45,,,,,,5,pryce,1949-06-11,shadow,Engine,10.0,,watkins_glen
22347,14125,574,230,37,12,17,0.0,34,,,,,,27,brambilla,1937-11-11,march,Tyre,19.0,,watkins_glen
22348,14126,574,172,27,4,18,0.0,34,,,,,,27,laffite,1943-11-21,ligier,Tyre,20.0,,watkins_glen
22349,14127,574,250,204,10,19,0.0,31,,,,,,4,pace,1944-10-06,brabham-alfa_romeo,Collision,9.0,,watkins_glen
22350,14128,574,256,204,13,20,0.0,30,,,,,,22,perkins,1950-03-18,brabham-alfa_romeo,Suspension,9.0,,watkins_glen
22351,14129,574,207,32,11,21,0.0,23,,,,,,22,mario_andretti,1940-02-28,team_lotus,Suspension,20.0,,watkins_glen
22352,14130,574,235,57,19,22,0.0,14,,,,,,3,ickx,1945-01-01,ensign,Accident,2.0,,watkins_glen
22353,14131,574,255,32,20,23,0.0,13,,,,,,5,nilsson,1948-11-20,team_lotus,Engine,20.0,,watkins_glen
22354,14132,574,238,37,3,24,0.0,12,,,,,,22,peterson,1944-02-14,march,Suspension,19.0,,watkins_glen
22355,14133,574,232,59,25,25,0.0,9,,,,,,3,merzario,1943-03-11,wolf,Accident,0.0,,watkins_glen
22356,14134,574,221,25,7,26,0.0,7,,,,,,106,depailler,1944-08-09,tyrrell,Fuel pipe,65.0,,watkins_glen
22357,14135,574,285,25,0,27,0.0,0,,,,,,81,stuppacher,1947-03-03,tyrrell,Did not qualify,65.0,,watkins_glen
22358,14501,589,182,6,1,1,9.0,59,0.0,6178175.0,,,,1,lauda,1949-02-22,ferrari,Finished,72.5,,watkins_glen
22359,14502,589,224,1,2,2,6.0,59,4.943,6183118.0,,,,1,emerson_fittipaldi,1946-12-12,mclaren,Finished,53.0,,watkins_glen
22360,14503,589,200,1,9,3,4.0,59,47.637,6225812.0,,,,1,mass,1946-09-30,mclaren,Finished,53.0,,watkins_glen
22361,14504,589,231,64,15,4,3.0,59,49.475,6227650.0,,,,1,hunt,1947-08-29,hesketh,Finished,33.0,,watkins_glen
22362,14505,589,238,32,14,5,2.0,59,49.986,6228161.0,,,,1,peterson,1944-02-14,team_lotus,Finished,9.0,,watkins_glen
22363,14506,589,222,25,10,6,1.0,59,50.321,6228496.0,,,,1,scheckter,1950-01-29,tyrrell,Finished,25.0,,watkins_glen
22364,14507,589,230,37,6,7,0.0,59,,6282206.0,,,,1,brambilla,1937-11-11,march,Finished,7.5,,watkins_glen
22365,14508,589,233,37,13,8,0.0,58,,,,,,11,stuck,1951-01-01,march,+1 Lap,7.5,,watkins_glen
22366,14509,589,187,67,12,9,0.0,57,,,,,,12,watson,1946-05-04,penske,+2 Laps,2.0,,watkins_glen
22367,14510,589,290,56,23,10,0.0,55,,,,,,14,wilson_fittipaldi,1943-12-25,fittipaldi,+4 Laps,0.0,,watkins_glen
22368,14511,589,252,202,7,11,0.0,52,,,,,,62,pryce,1949-06-11,shadow-ford,Not classified,9.5,,watkins_glen
22369,14512,589,205,32,19,12,0.0,49,,,,,,62,henton,1946-09-19,team_lotus,Not classified,9.0,,watkins_glen
22370,14513,589,239,64,18,13,0.0,46,,,,,,3,lunger,1945-11-14,hesketh,Accident,33.0,,watkins_glen
22371,14514,589,295,57,22,14,0.0,41,,,,,,6,wunderink,1948-12-12,ensign,Gearbox,1.0,,watkins_glen
22372,14515,589,223,6,11,15,0.0,0,,,,,,54,regazzoni,1939-09-05,ferrari,Withdrew,72.5,,watkins_glen
22373,14516,589,197,202,4,16,0.0,19,,,,,,67,jarier,1946-07-10,shadow-ford,Wheel bearing,9.5,,watkins_glen
22374,14517,589,199,34,3,17,0.0,9,,,,,,5,reutemann,1942-04-12,brabham,Engine,54.0,,watkins_glen
22375,14518,589,207,73,5,18,0.0,9,,,,,,22,mario_andretti,1940-02-28,parnelli,Suspension,5.0,,watkins_glen
22376,14519,589,294,75,17,19,0.0,5,,,,,,3,brise,1952-03-28,hill,Accident,3.0,,watkins_glen
22377,14520,589,277,25,20,20,0.0,5,,,,,,5,leclere,1946-03-18,tyrrell,Engine,25.0,,watkins_glen
22378,14521,589,221,25,8,21,0.0,2,,,,,,3,depailler,1944-08-09,tyrrell,Accident,25.0,,watkins_glen
22379,14522,589,250,34,16,22,0.0,2,,,,,,3,pace,1944-10-06,brabham,Accident,54.0,,watkins_glen
22380,14523,589,172,3,21,23,0.0,0,,,,,,68,laffite,1943-11-21,williams,Physical,6.0,,watkins_glen
22381,14524,589,275,3,24,24,0.0,0,,,,,,80,lombardi,1941-03-26,williams,Ignition,6.0,,watkins_glen
22382,14931,604,199,34,1,1,9.0,59,0.0,6021439.0,,,,1,reutemann,1942-04-12,brabham,Finished,35.0,,watkins_glen
22383,14932,604,250,34,4,2,6.0,59,10.735,6032174.0,,,,1,pace,1944-10-06,brabham,Finished,35.0,,watkins_glen
22384,14933,604,231,64,2,3,4.0,59,,6091823.0,,,,1,hunt,1947-08-29,hesketh,Finished,15.0,,watkins_glen
22385,14934,604,224,1,8,4,3.0,59,,6099192.0,,,,1,emerson_fittipaldi,1946-12-12,mclaren,Finished,73.0,,watkins_glen
22386,14935,604,187,34,7,5,2.0,59,,6107243.0,,,,1,watson,1946-05-04,brabham,Finished,35.0,,watkins_glen
22387,14936,604,221,25,13,6,1.0,59,,6108945.0,,,,1,depailler,1944-08-09,tyrrell,Finished,52.0,,watkins_glen
22388,14937,604,200,1,20,7,0.0,59,,6111451.0,,,,1,mass,1946-09-30,mclaren,Finished,73.0,,watkins_glen
22389,14938,604,289,26,24,8,0.0,58,,,,,,11,hill,1929-02-15,lola,+1 Lap,1.0,,watkins_glen
22390,14939,604,278,66,12,9,0.0,57,,,,,,12,amon,1943-07-20,brm,+2 Laps,10.0,,watkins_glen
22391,14940,604,197,58,10,10,0.0,57,,,,,,12,jarier,1946-07-10,shadow,+2 Laps,7.0,,watkins_glen
22392,14941,604,223,6,9,11,0.0,55,,,,,,14,regazzoni,1939-09-05,ferrari,+4 Laps,65.0,,watkins_glen
22393,14942,604,243,26,21,12,0.0,54,,,,,,15,stommelen,1943-07-11,lola,+5 Laps,1.0,,watkins_glen
22394,14943,604,238,32,19,13,0.0,52,,,,,,69,peterson,1944-02-14,team_lotus,Fuel system,42.0,,watkins_glen
22395,14944,604,283,57,22,14,0.0,50,,,,,,62,wilds,1946-01-07,ensign,Not classified,0.0,,watkins_glen
22396,14945,604,252,58,18,15,0.0,47,,,,,,62,pryce,1949-06-11,shadow,Not classified,7.0,,watkins_glen
22397,14946,604,222,25,6,16,0.0,44,,,,,,69,scheckter,1950-01-29,tyrrell,Fuel system,52.0,,watkins_glen
22398,14947,604,232,80,15,17,0.0,43,,,,,,10,merzario,1943-03-11,iso_marlboro,Electrical,4.0,,watkins_glen
22399,14948,604,182,6,5,18,0.0,38,,,,,,22,lauda,1949-02-22,ferrari,Suspension,65.0,,watkins_glen
22400,14949,604,172,80,11,19,0.0,31,,,,,,5,laffite,1943-11-21,iso_marlboro,Engine,4.0,,watkins_glen
22401,14950,604,288,67,14,20,0.0,27,,,,,,22,donohue,1937-03-18,penske,Suspension,0.0,,watkins_glen
22402,14951,604,319,63,26,21,0.0,25,,,,,,54,dolhem,1944-04-26,surtees,Withdrew,3.0,,watkins_glen
22403,14952,604,230,37,25,22,0.0,21,,,,,,69,brambilla,1937-11-11,march,Fuel system,6.0,,watkins_glen
22404,14953,604,324,63,23,23,0.0,9,,,,,,104,koinigg,1948-11-03,surtees,Fatal accident,3.0,,watkins_glen
22405,14954,604,235,32,16,24,0.0,7,,,,,,22,ickx,1945-01-01,team_lotus,Suspension,42.0,,watkins_glen
22406,14955,604,314,32,27,25,0.0,6,,,,,,2,schenken,1943-09-26,team_lotus,Disqualified,42.0,,watkins_glen
