resultId,raceId,driverId,constructorId,grid,position,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,driverRef,dob,constructorRef,status,constructorPoints,avgPit
20879,845,3,131,7,7,7,6.0,65,\N,\N,34,13,1:29.155,187.964,11,rosberg,1985-06-27,mercedes,+1 Lap,40.0,49760.69076305221
20880,845,2,4,24,8,8,4.0,65,\N,\N,61,3,1:26.958,192.713,11,heidfeld,1977-05-10,renault,+1 Lap,46.0,22933.32
20881,845,815,15,12,9,9,2.0,65,\N,\N,55,6,1:27.247,192.075,11,perez,1990-01-26,sauber,+1 Lap,11.0,74356.86215538847
20882,845,155,15,14,10,10,1.0,65,\N,\N,52,8,1:27.615,191.268,11,kobayashi,1986-09-13,sauber,+1 Lap,11.0,34831.495327102806
20883,845,808,4,6,11,11,0.0,65,\N,\N,35,17,1:29.592,187.047,11,petrov,1984-09-08,renault,+1 Lap,46.0,23694.16091954023
20884,845,814,10,16,12,12,0.0,65,\N,\N,42,16,1:29.469,187.305,11,resta,1986-04-16,force_india,+1 Lap,4.0,24084.259842519685
20885,845,16,10,17,13,13,0.0,65,\N,\N,52,10,1:28.791,188.735,11,sutil,1983-01-11,force_india,+1 Lap,4.0,34640.10743801653
20886,845,67,5,11,14,14,0.0,65,\N,\N,27,18,1:30.049,186.098,11,buemi,1988-10-31,toro_rosso,+1 Lap,6.0,24024.317073170732
20887,845,813,3,9,15,15,0.0,65,\N,\N,64,14,1:29.391,187.468,11,maldonado,1985-03-09,williams,+1 Lap,0.0,30241.158974358976
20888,845,153,5,13,16,16,0.0,64,\N,\N,52,12,1:29.132,188.013,12,alguersuari,1990-03-23,toro_rosso,+2 Laps,6.0,23862.3488372093
20889,845,22,3,19,17,17,0.0,64,\N,\N,60,2,1:26.891,192.862,12,barrichello,1972-05-23,williams,+2 Laps,0.0,24617.02
20890,845,15,205,18,18,18,0.0,64,\N,\N,34,20,1:30.783,184.594,12,trulli,1974-07-13,lotus_racing,+2 Laps,0.0,25106.5
20891,845,10,166,20,19,19,0.0,63,\N,\N,40,21,1:31.635,182.877,13,glock,1982-03-18,virgin,+3 Laps,0.0,23743.946666666667
20892,845,816,166,23,20,20,0.0,62,\N,\N,36,22,1:32.549,181.071,14,ambrosio,1985-12-27,virgin,+4 Laps,0.0,24838.52380952381
20893,845,39,164,22,21,21,0.0,61,\N,\N,33,23,1:32.848,180.488,15,karthikeyan,1977-01-14,hrt,+5 Laps,0.0,25659.571428571428
20894,845,13,6,8,\N,22,0.0,58,\N,\N,24,11,1:29.081,188.120,6,massa,1981-04-25,ferrari,Gearbox,75.0,48945.787301587305
20895,845,5,205,15,\N,23,0.0,48,\N,\N,34,19,1:30.618,184.930,3,kovalainen,1981-10-19,lotus_racing,Accident,0.0,24608.666666666668
20896,845,24,164,21,\N,24,0.0,28,\N,\N,22,24,1:33.884,178.496,6,liuzzi,1980-08-06,hrt,Gearbox,0.0,27402.878048780487
20897,846,20,9,1,1,1,25.0,78,2:09:38.373,7778373,78,2,1:16.267,157.656,1,vettel,1987-07-03,red_bull,Finished,222.0,71738.98139534883
20898,846,4,6,4,2,2,18.0,78,+1.138,7779511,77,4,1:16.471,157.236,1,alonso,1981-07-29,ferrari,Finished,93.0,69458.58670520231
20899,846,18,1,2,3,3,15.0,78,+2.378,7780751,78,3,1:16.463,157.252,1,button,1980-01-19,mclaren,Finished,161.0,45562.598455598454
20900,846,17,9,3,4,4,12.0,78,+23.101,7801474,78,1,1:16.234,157.724,1,webber,1976-08-27,red_bull,Finished,222.0,23556.549295774646
20901,846,155,15,12,5,5,10.0,78,+26.916,7805289,76,7,1:18.308,153.547,1,kobayashi,1986-09-13,sauber,Finished,21.0,34831.495327102806
20902,846,1,1,9,6,6,8.0,78,+27.210,7805583,54,5,1:17.847,154.456,1,hamilton,1985-01-07,mclaren,Finished,161.0,74893.54398148147
20903,846,16,10,14,7,7,6.0,77,\N,\N,77,13,1:18.872,152.449,11,sutil,1983-01-11,force_india,+1 Lap,10.0,34640.10743801653
20904,846,2,4,15,8,8,4.0,77,\N,\N,77,6,1:17.857,154.436,11,heidfeld,1977-05-10,renault,+1 Lap,50.0,22933.32
20905,846,22,3,11,9,9,2.0,77,\N,\N,76,8,1:18.584,153.008,11,barrichello,1972-05-23,williams,+1 Lap,2.0,24617.02
20906,846,67,5,16,10,10,1.0,77,\N,\N,77,12,1:18.832,152.526,11,buemi,1988-10-31,toro_rosso,+1 Lap,7.0,24024.317073170732
20907,846,3,131,7,11,11,0.0,76,\N,\N,56,10,1:18.699,152.784,12,rosberg,1985-06-27,mercedes,+2 Laps,40.0,49760.69076305221
20908,846,814,10,13,12,12,0.0,76,\N,\N,75,11,1:18.724,152.736,12,resta,1986-04-16,force_india,+2 Laps,10.0,24084.259842519685
20909,846,15,205,18,13,13,0.0,76,\N,\N,66,19,1:21.277,147.938,12,trulli,1974-07-13,lotus_racing,+2 Laps,0.0,25106.5
20910,846,5,205,17,14,14,0.0,76,\N,\N,54,18,1:20.678,149.036,12,kovalainen,1981-10-19,lotus_racing,+2 Laps,0.0,24608.666666666668
20911,846,816,166,21,15,15,0.0,75,\N,\N,75,20,1:21.391,147.731,13,ambrosio,1985-12-27,virgin,+3 Laps,0.0,24838.52380952381
20912,846,24,164,23,16,16,0.0,75,\N,\N,74,21,1:21.566,147.414,13,liuzzi,1980-08-06,hrt,+3 Laps,0.0,27402.878048780487
20913,846,39,164,22,17,17,0.0,74,\N,\N,74,23,1:22.731,145.338,14,karthikeyan,1977-01-14,hrt,+4 Laps,0.0,25659.571428571428
20914,846,813,3,8,18,18,0.0,73,\N,\N,62,14,1:18.904,152.387,3,maldonado,1985-03-09,williams,Accident,2.0,30241.158974358976
20915,846,808,4,10,\N,19,0.0,67,\N,\N,57,16,1:20.058,150.191,4,petrov,1984-09-08,renault,Collision,50.0,23694.16091954023
20916,846,153,5,19,\N,20,0.0,66,\N,\N,59,9,1:18.608,152.961,4,alguersuari,1990-03-23,toro_rosso,Collision,7.0,23862.3488372093
20917,846,13,6,6,\N,21,0.0,32,\N,\N,16,17,1:20.202,149.921,3,massa,1981-04-25,ferrari,Accident,93.0,48945.787301587305
20918,846,30,131,5,\N,22,0.0,32,\N,\N,30,15,1:19.801,150.674,5,michael_schumacher,1969-01-03,mercedes,Engine,40.0,22541.644444444446
20919,846,10,166,20,\N,23,0.0,30,\N,\N,30,22,1:22.102,146.451,22,glock,1982-03-18,virgin,Suspension,0.0,23743.946666666667
20920,847,18,1,7,1,1,25.0,70,4:04:39.537,14679537,69,1,1:16.956,204.007,1,button,1980-01-19,mclaren,Finished,186.0,45562.598455598454
20921,847,20,9,1,2,2,18.0,70,+2.709,14682246,69,2,1:17.217,203.317,1,vettel,1987-07-03,red_bull,Finished,255.0,71738.98139534883
20922,847,17,9,4,3,3,15.0,70,+13.828,14693365,65,8,1:19.572,197.300,1,webber,1976-08-27,red_bull,Finished,255.0,23556.549295774646
20923,847,30,131,8,4,4,12.0,70,+14.219,14693756,70,4,1:19.138,198.382,1,michael_schumacher,1969-01-03,mercedes,Finished,52.0,22541.644444444446
20924,847,808,4,10,5,5,10.0,70,+20.395,14699932,68,3,1:19.054,198.593,1,petrov,1984-09-08,renault,Finished,60.0,23694.16091954023
20925,847,13,6,3,6,6,8.0,70,+33.225,14712762,68,5,1:19.148,198.357,1,massa,1981-04-25,ferrari,Finished,101.0,48945.787301587305
20926,847,155,15,13,7,7,6.0,70,+33.270,14712807,70,10,1:20.213,195.723,1,kobayashi,1986-09-13,sauber,Finished,27.0,34831.495327102806
20927,847,153,5,24,8,8,4.0,70,+35.964,14715501,69,13,1:20.371,195.339,1,alguersuari,1990-03-23,toro_rosso,Finished,12.0,23862.3488372093
20928,847,22,3,16,9,9,2.0,70,+45.117,14724654,68,11,1:20.316,195.472,1,barrichello,1972-05-23,williams,Finished,4.0,24617.02
20929,847,67,5,15,10,10,1.0,70,+47.056,14726593,69,7,1:19.507,197.461,1,buemi,1988-10-31,toro_rosso,Finished,12.0,24024.317073170732
20930,847,3,131,6,11,11,0.0,70,+50.454,14729991,69,9,1:20.071,196.070,1,rosberg,1985-06-27,mercedes,Finished,52.0,49760.69076305221
20931,847,37,15,17,12,12,0.0,70,+1:03.607,14743144,70,12,1:20.369,195.343,1,rosa,1971-02-24,sauber,Finished,27.0,25247.864864864863
20932,847,24,164,20,13,13,0.0,69,\N,\N,63,17,1:23.419,188.201,11,liuzzi,1980-08-06,hrt,+1 Lap,0.0,27402.878048780487
20933,847,39,164,22,14,14,0.0,69,\N,\N,66,16,1:23.116,188.887,11,karthikeyan,1977-01-14,hrt,+1 Lap,0.0,25659.571428571428
20934,847,816,166,23,15,15,0.0,69,\N,\N,68,15,1:22.495,190.309,11,ambrosio,1985-12-27,virgin,+1 Lap,0.0,24838.52380952381
20935,847,10,166,21,16,16,0.0,69,\N,\N,68,19,1:24.590,185.596,11,glock,1982-03-18,virgin,+1 Lap,0.0,23743.946666666667
20936,847,15,205,18,17,17,0.0,69,\N,\N,67,14,1:22.233,190.916,11,trulli,1974-07-13,lotus_racing,+1 Lap,0.0,25106.5
20937,847,814,10,11,18,18,0.0,67,\N,\N,67,6,1:19.395,197.740,3,resta,1986-04-16,force_india,Accident,10.0,24084.259842519685
20938,847,813,3,12,\N,19,0.0,61,\N,\N,53,18,1:24.265,186.312,31,maldonado,1985-03-09,williams,Retired,4.0,30241.158974358976
20939,847,2,4,9,\N,20,0.0,55,\N,\N,55,20,1:25.135,184.408,3,heidfeld,1977-05-10,renault,Accident,60.0,22933.32
20940,847,16,10,14,\N,21,0.0,49,\N,\N,47,21,1:30.171,174.109,3,sutil,1983-01-11,force_india,Accident,10.0,34640.10743801653
20941,847,4,6,2,\N,22,0.0,36,\N,\N,14,22,1:34.223,166.621,4,alonso,1981-07-29,ferrari,Collision,101.0,69458.58670520231
20942,847,5,205,19,\N,23,0.0,28,\N,\N,16,24,1:38.460,159.451,7,kovalainen,1981-10-19,lotus_racing,Transmission,0.0,24608.666666666668
20943,847,1,1,5,\N,24,0.0,7,\N,\N,7,23,1:37.761,160.591,4,hamilton,1985-01-07,mclaren,Collision,186.0,74893.54398148147
20944,848,20,9,1,1,1,25.0,57,1:39:36.169,5976169,53,1,1:41.852,191.536,1,vettel,1987-07-03,red_bull,Finished,295.0,71738.98139534883
20945,848,4,6,4,2,2,18.0,57,+10.891,5987060,49,2,1:42.308,190.683,1,alonso,1981-07-29,ferrari,Finished,129.0,69458.58670520231
20946,848,17,9,2,3,3,15.0,57,+27.255,6003424,39,4,1:42.534,190.262,1,webber,1976-08-27,red_bull,Finished,295.0,23556.549295774646
20947,848,1,1,3,4,4,12.0,57,+46.190,6022359,47,6,1:42.947,189.499,1,hamilton,1985-01-07,mclaren,Finished,206.0,74893.54398148147
20948,848,13,6,5,5,5,10.0,57,+51.705,6027874,53,5,1:42.705,189.945,1,massa,1981-04-25,ferrari,Finished,129.0,48945.787301587305
20949,848,18,1,6,6,6,8.0,57,+1:00.065,6036234,57,3,1:42.340,190.623,1,button,1980-01-19,mclaren,Finished,206.0,45562.598455598454
20950,848,3,131,7,7,7,6.0,57,+1:38.090,6074259,53,12,1:43.649,188.215,1,rosberg,1985-06-27,mercedes,Finished,58.0,49760.69076305221
20951,848,153,5,18,8,8,4.0,56,\N,\N,53,11,1:43.579,188.343,11,alguersuari,1990-03-23,toro_rosso,+1 Lap,16.0,23862.3488372093
20952,848,16,10,10,9,9,2.0,56,\N,\N,53,10,1:43.526,188.439,11,sutil,1983-01-11,force_india,+1 Lap,12.0,34640.10743801653
20953,848,2,4,9,10,10,1.0,56,\N,\N,51,14,1:43.901,187.759,11,heidfeld,1977-05-10,renault,+1 Lap,61.0,22933.32
20954,848,815,15,16,11,11,0.0,56,\N,\N,41,15,1:43.949,187.672,11,perez,1990-01-26,sauber,+1 Lap,27.0,74356.86215538847
20955,848,22,3,13,12,12,0.0,56,\N,\N,55,17,1:44.131,187.344,11,barrichello,1972-05-23,williams,+1 Lap,4.0,24617.02
20956,848,67,5,17,13,13,0.0,56,\N,\N,47,16,1:44.103,187.395,11,buemi,1988-10-31,toro_rosso,+1 Lap,16.0,24024.317073170732
20957,848,814,10,12,14,14,0.0,56,\N,\N,54,13,1:43.851,187.849,11,resta,1986-04-16,force_india,+1 Lap,12.0,24084.259842519685
20958,848,808,4,11,15,15,0.0,56,\N,\N,41,8,1:43.151,189.124,11,petrov,1984-09-08,renault,+1 Lap,61.0,23694.16091954023
20959,848,155,15,14,16,16,0.0,56,\N,\N,42,9,1:43.517,188.456,11,kobayashi,1986-09-13,sauber,+1 Lap,27.0,34831.495327102806
20960,848,30,131,8,17,17,0.0,56,\N,\N,50,18,1:44.578,186.544,11,michael_schumacher,1969-01-03,mercedes,+1 Lap,58.0,22541.644444444446
20961,848,813,3,15,18,18,0.0,56,\N,\N,47,7,1:43.134,189.155,11,maldonado,1985-03-09,williams,+1 Lap,4.0,30241.158974358976
20962,848,5,205,19,19,19,0.0,55,\N,\N,44,19,1:45.055,185.697,12,kovalainen,1981-10-19,lotus_racing,+2 Laps,0.0,24608.666666666668
20963,848,15,205,20,20,20,0.0,55,\N,\N,28,20,1:46.208,183.681,12,trulli,1974-07-13,lotus_racing,+2 Laps,0.0,25106.5
20964,848,10,166,21,21,21,0.0,55,\N,\N,49,21,1:46.628,182.957,12,glock,1982-03-18,virgin,+2 Laps,0.0,23743.946666666667
20965,848,816,166,23,22,22,0.0,55,\N,\N,51,22,1:47.164,182.042,12,ambrosio,1985-12-27,virgin,+2 Laps,0.0,24838.52380952381
20966,848,24,164,22,23,23,0.0,54,\N,\N,37,23,1:47.418,181.612,13,liuzzi,1980-08-06,hrt,+3 Laps,0.0,27402.878048780487
20967,848,39,164,24,24,24,0.0,54,\N,\N,32,24,1:47.708,181.123,13,karthikeyan,1977-01-14,hrt,+3 Laps,0.0,25659.571428571428
20968,849,4,6,3,1,1,25.0,52,1:28:41.196,5321196,41,1,1:34.908,223.454,1,alonso,1981-07-29,ferrari,Finished,164.0,69458.58670520231
20969,849,20,9,2,2,2,18.0,52,+16.511,5337707,38,3,1:35.565,221.918,1,vettel,1987-07-03,red_bull,Finished,328.0,71738.98139534883
20970,849,17,9,1,3,3,15.0,52,+16.947,5338143,49,4,1:35.665,221.686,1,webber,1976-08-27,red_bull,Finished,328.0,23556.549295774646
20971,849,1,1,10,4,4,12.0,52,+28.986,5350182,39,5,1:36.180,220.499,1,hamilton,1985-01-07,mclaren,Finished,218.0,74893.54398148147
20972,849,13,6,4,5,5,10.0,52,+29.010,5350206,49,2,1:35.474,222.129,1,massa,1981-04-25,ferrari,Finished,164.0,48945.787301587305
20973,849,3,131,9,6,6,8.0,52,+1:00.665,5381861,32,13,1:37.073,218.470,1,rosberg,1985-06-27,mercedes,Finished,68.0,49760.69076305221
20974,849,815,15,12,7,7,6.0,52,+1:05.590,5386786,35,7,1:36.656,219.413,1,perez,1990-01-26,sauber,Finished,33.0,74356.86215538847
20975,849,2,4,16,8,8,4.0,52,+1:15.542,5396738,37,14,1:37.117,218.371,1,heidfeld,1977-05-10,renault,Finished,65.0,22933.32
20976,849,30,131,13,9,9,2.0,52,+1:17.912,5399108,34,11,1:37.034,218.558,1,michael_schumacher,1969-01-03,mercedes,Finished,68.0,22541.644444444446
20977,849,153,5,18,10,10,1.0,52,+1:19.108,5400304,38,15,1:37.160,218.275,1,alguersuari,1990-03-23,toro_rosso,Finished,17.0,23862.3488372093
20978,849,16,10,11,11,11,0.0,52,+1:19.712,5400908,42,9,1:36.744,219.213,1,sutil,1983-01-11,force_india,Finished,12.0,34640.10743801653
20979,849,808,4,14,12,12,0.0,52,+1:20.681,5401877,40,6,1:36.308,220.206,1,petrov,1984-09-08,renault,Finished,65.0,23694.16091954023
20980,849,22,3,15,13,13,0.0,51,\N,\N,38,8,1:36.733,219.238,11,barrichello,1972-05-23,williams,+1 Lap,4.0,24617.02
20981,849,813,3,7,14,14,0.0,51,\N,\N,41,12,1:37.036,218.553,11,maldonado,1985-03-09,williams,+1 Lap,4.0,30241.158974358976
20982,849,814,10,6,15,15,0.0,51,\N,\N,48,16,1:37.936,216.545,11,resta,1986-04-16,force_india,+1 Lap,12.0,24084.259842519685
20983,849,10,166,20,16,16,0.0,50,\N,\N,49,17,1:39.811,212.477,12,glock,1982-03-18,virgin,+2 Laps,0.0,23743.946666666667
20984,849,816,166,22,17,17,0.0,50,\N,\N,30,20,1:40.560,210.894,12,ambrosio,1985-12-27,virgin,+2 Laps,0.0,24838.52380952381
20985,849,24,164,23,18,18,0.0,50,\N,\N,40,19,1:40.524,210.970,12,liuzzi,1980-08-06,hrt,+2 Laps,0.0,27402.878048780487
20986,849,817,164,24,19,19,0.0,49,\N,\N,30,22,1:40.910,210.163,13,ricciardo,1989-07-01,hrt,+3 Laps,0.0,84283.55412371134
20987,849,18,1,5,\N,20,0.0,39,\N,\N,31,10,1:36.982,218.675,61,button,1980-01-19,mclaren,Wheel nut,218.0,45562.598455598454
20988,849,67,5,19,\N,21,0.0,25,\N,\N,24,18,1:40.224,211.602,3,buemi,1988-10-31,toro_rosso,Accident,17.0,24024.317073170732
20989,849,155,15,8,\N,22,0.0,23,\N,\N,23,21,1:40.703,210.595,5,kobayashi,1986-09-13,sauber,Engine,33.0,34831.495327102806
20990,849,15,205,21,\N,23,0.0,10,\N,\N,9,23,1:55.491,183.629,44,trulli,1974-07-13,lotus_racing,Oil leak,0.0,25106.5
20991,849,5,205,17,\N,24,0.0,2,\N,\N,2,24,2:10.404,162.629,6,kovalainen,1981-10-19,lotus_racing,Gearbox,0.0,24608.666666666668
20992,850,1,1,2,1,1,25.0,60,1:37:30.344,5850334,59,1,1:34.302,196.526,1,hamilton,1985-01-07,mclaren,Finished,243.0,74893.54398148147
20993,850,4,6,4,2,2,18.0,60,+3.980,5854314,60,5,1:34.626,195.853,1,alonso,1981-07-29,ferrari,Finished,192.0,69458.58670520231
20994,850,17,9,1,3,3,15.0,60,+9.788,5860122,60,2,1:34.468,196.180,1,webber,1976-08-27,red_bull,Finished,355.0,23556.549295774646
20995,850,20,9,3,4,4,12.0,60,+47.921,5898255,47,3,1:34.587,195.933,1,vettel,1987-07-03,red_bull,Finished,355.0,71738.98139534883
20996,850,13,6,5,5,5,10.0,60,+52.252,5902586,51,4,1:34.609,195.888,1,massa,1981-04-25,ferrari,Finished,192.0,48945.787301587305
20997,850,16,10,8,6,6,8.0,60,+1:26.208,5936542,57,10,1:36.653,191.745,1,sutil,1983-01-11,force_india,Finished,20.0,34640.10743801653
20998,850,3,131,6,7,7,6.0,59,\N,\N,51,7,1:36.181,192.686,11,rosberg,1985-06-27,mercedes,+1 Lap,78.0,49760.69076305221
20999,850,30,131,10,8,8,4.0,59,\N,\N,49,6,1:35.628,193.800,11,michael_schumacher,1969-01-03,mercedes,+1 Lap,78.0,22541.644444444446
21000,850,155,15,17,9,9,2.0,59,\N,\N,50,11,1:36.659,191.733,11,kobayashi,1986-09-13,sauber,+1 Lap,35.0,34831.495327102806
21001,850,808,4,9,10,10,1.0,59,\N,\N,50,8,1:36.186,192.676,11,petrov,1984-09-08,renault,+1 Lap,66.0,23694.16091954023
21002,850,815,15,15,11,11,0.0,59,\N,\N,53,13,1:37.033,190.994,11,perez,1990-01-26,sauber,+1 Lap,35.0,74356.86215538847
21003,850,153,5,16,12,12,0.0,59,\N,\N,59,14,1:37.415,190.245,11,alguersuari,1990-03-23,toro_rosso,+1 Lap,17.0,23862.3488372093
21004,850,814,10,12,13,13,0.0,59,\N,\N,54,12,1:36.715,191.622,11,resta,1986-04-16,force_india,+1 Lap,20.0,24084.259842519685
21005,850,813,3,13,14,14,0.0,59,\N,\N,50,15,1:37.568,189.947,11,maldonado,1985-03-09,williams,+1 Lap,4.0,30241.158974358976
21006,850,67,5,24,15,15,0.0,59,\N,\N,48,16,1:37.863,189.374,11,buemi,1988-10-31,toro_rosso,+1 Lap,17.0,24024.317073170732
21007,850,5,205,18,16,16,0.0,58,\N,\N,54,17,1:39.050,187.105,12,kovalainen,1981-10-19,lotus_racing,+2 Laps,0.0,24608.666666666668
21008,850,10,166,19,17,17,0.0,57,\N,\N,57,21,1:39.982,185.361,13,glock,1982-03-18,virgin,+3 Laps,0.0,23743.946666666667
21009,850,816,166,21,18,18,0.0,57,\N,\N,57,20,1:39.787,185.723,13,ambrosio,1985-12-27,virgin,+3 Laps,0.0,24838.52380952381
21010,850,817,164,22,19,19,0.0,57,\N,\N,57,23,1:40.489,184.426,13,ricciardo,1989-07-01,hrt,+3 Laps,0.0,84283.55412371134
21011,850,812,205,20,20,20,0.0,56,\N,\N,56,22,1:40.435,184.525,14,chandhok,1984-01-19,lotus_racing,+4 Laps,0.0,25556.0
21012,850,24,164,23,\N,21,0.0,37,\N,\N,28,24,1:40.683,184.070,10,liuzzi,1980-08-06,hrt,Electrical,0.0,27402.878048780487
21013,850,18,1,7,\N,22,0.0,35,\N,\N,33,9,1:36.258,192.532,9,button,1980-01-19,mclaren,Hydraulics,243.0,45562.598455598454
21014,850,22,3,14,\N,23,0.0,16,\N,\N,8,19,1:39.679,185.924,44,barrichello,1972-05-23,williams,Oil leak,4.0,24617.02
21015,850,2,4,11,\N,24,0.0,9,\N,\N,7,18,1:39.452,186.349,4,heidfeld,1977-05-10,renault,Collision,66.0,22933.32
21016,851,18,1,3,1,1,25.0,70,1:46:42.337,6402337,58,6,1:23.937,187.898,1,button,1980-01-19,mclaren,Finished,280.0,45562.598455598454
21017,851,20,9,1,2,2,18.0,70,+3.588,6405925,70,5,1:23.875,188.036,1,vettel,1987-07-03,red_bull,Finished,383.0,71738.98139534883
21018,851,4,6,5,3,3,15.0,70,+19.819,6422156,62,3,1:23.711,188.405,1,alonso,1981-07-29,ferrari,Finished,215.0,69458.58670520231
21019,851,1,1,2,4,4,12.0,70,+48.338,6450675,61,2,1:23.661,188.517,1,hamilton,1985-01-07,mclaren,Finished,280.0,74893.54398148147
21020,851,17,9,6,5,5,10.0,70,+49.742,6452079,61,4,1:23.718,188.389,1,webber,1976-08-27,red_bull,Finished,383.0,23556.549295774646
21021,851,13,6,4,6,6,8.0,70,+1:23.176,6485513,61,1,1:23.415,189.073,1,massa,1981-04-25,ferrari,Finished,215.0,48945.787301587305
21022,851,814,10,11,7,7,6.0,69,\N,\N,65,14,1:25.935,183.529,11,resta,1986-04-16,force_india,+1 Lap,26.0,24084.259842519685
21023,851,67,5,23,8,8,4.0,69,\N,\N,65,15,1:25.977,183.439,11,buemi,1988-10-31,toro_rosso,+1 Lap,22.0,24024.317073170732
21024,851,3,131,7,9,9,2.0,69,\N,\N,64,9,1:24.857,185.860,11,rosberg,1985-06-27,mercedes,+1 Lap,80.0,49760.69076305221
21025,851,153,5,16,10,10,1.0,69,\N,\N,68,16,1:26.025,183.337,11,alguersuari,1990-03-23,toro_rosso,+1 Lap,22.0,23862.3488372093
21026,851,155,15,13,11,11,0.0,69,\N,\N,65,7,1:24.664,186.284,11,kobayashi,1986-09-13,sauber,+1 Lap,35.0,34831.495327102806
21027,851,808,4,12,12,12,0.0,69,\N,\N,68,8,1:24.664,186.284,11,petrov,1984-09-08,renault,+1 Lap,66.0,23694.16091954023
21028,851,22,3,15,13,13,0.0,68,\N,\N,65,11,1:25.018,185.508,12,barrichello,1972-05-23,williams,+2 Laps,4.0,24617.02
21029,851,16,10,8,14,14,0.0,68,\N,\N,66,12,1:25.579,184.292,12,sutil,1983-01-11,force_india,+2 Laps,26.0,34640.10743801653
21030,851,815,15,10,15,15,0.0,68,\N,\N,67,10,1:24.999,185.550,12,perez,1990-01-26,sauber,+2 Laps,35.0,74356.86215538847
21031,851,813,3,17,16,16,0.0,68,\N,\N,56,13,1:25.724,183.981,12,maldonado,1985-03-09,williams,+2 Laps,4.0,30241.158974358976
21032,851,10,166,20,17,17,0.0,66,\N,\N,59,18,1:28.022,179.177,14,glock,1982-03-18,virgin,+4 Laps,0.0,23743.946666666667
21033,851,817,164,22,18,18,0.0,66,\N,\N,62,19,1:28.876,177.456,14,ricciardo,1989-07-01,hrt,+4 Laps,0.0,84283.55412371134
21034,851,816,166,24,19,19,0.0,65,\N,\N,58,20,1:29.068,177.073,15,ambrosio,1985-12-27,virgin,+5 Laps,0.0,24838.52380952381
21035,851,24,164,21,20,20,0.0,65,\N,\N,53,21,1:29.208,176.795,15,liuzzi,1980-08-06,hrt,+5 Laps,0.0,27402.878048780487
21036,851,5,205,18,\N,21,0.0,55,\N,\N,54,17,1:27.149,180.972,47,kovalainen,1981-10-19,lotus_racing,Water leak,0.0,24608.666666666668
21037,851,30,131,9,\N,22,0.0,26,\N,\N,19,22,1:29.781,175.667,6,michael_schumacher,1969-01-03,mercedes,Gearbox,80.0,22541.644444444446
21038,851,2,4,14,\N,23,0.0,23,\N,\N,19,23,1:30.826,173.646,42,heidfeld,1977-05-10,renault,Heat shield fire,66.0,22933.32
21039,851,15,205,19,\N,24,0.0,17,\N,\N,16,24,1:35.252,165.577,44,trulli,1974-07-13,lotus_racing,Oil leak,0.0,25106.5
21040,852,20,9,1,1,1,25.0,44,1:26:44.893,5204893,36,4,1:50.451,228.285,1,vettel,1987-07-03,red_bull,Finished,426.0,71738.98139534883
21041,852,17,9,3,2,2,18.0,44,+3.741,5208634,33,1,1:49.883,229.465,1,webber,1976-08-27,red_bull,Finished,426.0,23556.549295774646
21042,852,18,1,13,3,3,15.0,44,+9.669,5214562,39,2,1:50.062,229.092,1,button,1980-01-19,mclaren,Finished,295.0,45562.598455598454
21043,852,4,6,8,4,4,12.0,44,+13.022,5217915,41,5,1:51.107,226.937,1,alonso,1981-07-29,ferrari,Finished,231.0,69458.58670520231
21044,852,30,131,24,5,5,10.0,44,+47.464,5252357,34,6,1:51.137,226.876,1,michael_schumacher,1969-01-03,mercedes,Finished,98.0,22541.644444444446
21045,852,3,131,5,6,6,8.0,44,+48.674,5253567,39,8,1:52.263,224.601,1,rosberg,1985-06-27,mercedes,Finished,98.0,49760.69076305221
21046,852,16,10,15,7,7,6.0,44,+59.713,5264606,33,10,1:52.591,223.946,1,sutil,1983-01-11,force_india,Finished,32.0,34640.10743801653
21047,852,13,6,4,8,8,4.0,44,+1:06.076,5270969,42,7,1:51.564,226.008,1,massa,1981-04-25,ferrari,Finished,231.0,48945.787301587305
21048,852,808,4,10,9,9,2.0,44,+1:11.917,5276810,34,9,1:52.432,224.263,1,petrov,1984-09-08,renault,Finished,68.0,23694.16091954023
21049,852,813,3,21,10,10,1.0,44,+1:17.615,5282508,43,12,1:53.362,222.423,1,maldonado,1985-03-09,williams,Finished,5.0,30241.158974358976
21050,852,814,10,17,11,11,0.0,44,+1:23.994,5288887,32,11,1:53.223,222.696,1,resta,1986-04-16,force_india,Finished,32.0,24084.259842519685
21051,852,155,15,12,12,12,0.0,44,+1:31.976,5296869,35,14,1:53.871,221.429,1,kobayashi,1986-09-13,sauber,Finished,35.0,34831.495327102806
21052,852,811,4,7,13,13,0.0,44,+1:32.985,5297878,39,13,1:53.585,221.987,1,bruno_senna,1983-10-15,renault,Finished,68.0,23938.55737704918
21053,852,15,205,18,14,14,0.0,43,\N,\N,38,17,1:54.571,220.076,11,trulli,1974-07-13,lotus_racing,+1 Lap,0.0,25106.5
21054,852,5,205,16,15,15,0.0,43,\N,\N,35,15,1:54.051,221.080,11,kovalainen,1981-10-19,lotus_racing,+1 Lap,0.0,24608.666666666668
21055,852,22,3,14,16,16,0.0,43,\N,\N,42,3,1:50.424,228.341,11,barrichello,1972-05-23,williams,+1 Lap,5.0,24617.02
21056,852,816,166,20,17,17,0.0,43,\N,\N,38,19,1:56.319,216.769,11,ambrosio,1985-12-27,virgin,+1 Lap,0.0,24838.52380952381
